PE x,PE y,Stride,Size (elems),Size (kB),Processed Size (elems),Processed Size (kB),Stop Cycle,Start Cycle,Num Cycles,GB/s,Elems/Cycle
310,350,1,256,0.512,256,0.512,18804126368296,18804126379811,11515,0.03779418150238819,0.022231871471993053
310,360,1,256,0.512,256,0.512,26612746345995,26612746357502,11507,0.03782045711306162,0.022247327713565655
310,370,1,256,0.512,256,0.512,273413862156560,273413862168062,11502,0.037836897930794644,0.022256998782820378
310,380,1,256,0.512,256,0.512,162934941109283,162934941120807,11524,0.03776466504685873,0.02221450885109337
310,390,1,256,0.512,256,0.512,171721739760176,171721739771691,11515,0.03779418150238819,0.022231871471993053
310,400,1,256,0.512,256,0.512,271797388214214,271797388225798,11584,0.03756906077348066,0.022099447513812154
310,410,1,256,0.512,256,0.512,23301174835512,23301174847026,11514,0.03779746395692201,0.022233802327601183
310,420,1,256,0.512,256,0.512,17657670222702,17657670234215,11513,0.03780074698167289,0.022235733518631114
310,430,1,256,0.512,256,0.512,29265945642155,29265945653742,11587,0.03755933373608355,0.022093725727107966
310,440,1,256,0.512,256,0.512,17775254467948,17775254479455,11507,0.03782045711306162,0.022247327713565655
310,450,1,256,0.512,256,0.512,219027281209313,219027281220805,11492,0.03786982248520711,0.022276366167768884
320,300,1,256,0.512,256,0.512,20797276837544,20797276849053,11509,0.03781388478581979,0.022243461638717526
320,310,1,256,0.512,256,0.512,32004016289557,32004016301063,11506,0.03782374413349557,0.022249261254997394
320,320,1,256,0.512,256,0.512,32074685987008,32074685998510,11502,0.037836897930794644,0.022256998782820378
320,330,1,256,0.512,256,0.512,23232437784615,23232437796123,11508,0.037817170663886,0.02224539450816823
320,340,1,256,0.512,256,0.512,232156994603450,232156994615018,11568,0.037621023513139694,0.022130013831258646
320,350,1,256,0.512,256,0.512,5639039729061,5639039740637,11576,0.037595024187975126,0.0221147201105736
320,360,1,256,0.512,256,0.512,234170240721164,234170240732675,11511,0.037807314742420293,0.022239596907306054
320,370,1,256,0.512,256,0.512,232161152329196,232161152340715,11519,0.03778105738345342,0.022224151402031427
320,380,1,256,0.512,256,0.512,29894084128048,29894084139550,11502,0.037836897930794644,0.022256998782820378
320,390,1,256,0.512,256,0.512,19912373571649,19912373583144,11495,0.03785993910395825,0.022270552414093085
320,400,1,256,0.512,256,0.512,151948480459440,151948480471026,11586,0.037562575522181944,0.022095632660107025
320,410,1,256,0.512,256,0.512,18864473833650,18864473845173,11523,0.03776794237611734,0.022216436691833725
320,420,1,256,0.512,256,0.512,21036788364586,21036788376161,11575,0.03759827213822894,0.022116630669546437
320,430,1,256,0.512,256,0.512,26425890014089,26425890025622,11533,0.03773519465880517,0.022197173328708922
320,440,1,256,0.512,256,0.512,191538999229969,191538999241480,11511,0.037807314742420293,0.022239596907306054
320,450,1,256,0.512,256,0.512,21106447021670,21106447033176,11506,0.03782374413349557,0.022249261254997394
330,300,1,256,0.512,256,0.512,30881625160342,30881625171868,11526,0.03775811209439528,0.022210654173173694
330,310,1,256,0.512,256,0.512,232186770857202,232186770868718,11516,0.03779089961792289,0.022229940951719346
330,320,1,256,0.512,256,0.512,25409668493544,25409668505066,11522,0.037771220274257944,0.022218364867210554
330,330,1,256,0.512,256,0.512,16708534248295,16708534259824,11529,0.037748286928614795,0.022204874663891056
330,340,1,256,0.512,256,0.512,21866807168179,21866807179758,11579,0.037585283703255895,0.02210899041367994
330,350,1,256,0.512,256,0.512,171722511518433,171722511530016,11583,0.037572304238970906,0.022101355434688767
330,360,1,256,0.512,256,0.512,229945070774814,229945070786333,11519,0.03778105738345342,0.022224151402031427
330,370,1,256,0.512,256,0.512,234394254437900,234394254449401,11501,0.037840187809755677,0.022258934005738633
330,380,1,256,0.512,256,0.512,129953350513941,129953350525472,11531,0.03774173965831237,0.022201023328419046
330,390,1,256,0.512,256,0.512,10098529931548,10098529943071,11523,0.03776794237611734,0.022216436691833725
330,400,1,256,0.512,256,0.512,270562526101411,270562526112991,11580,0.03758203799654577,0.022107081174438686
330,410,1,256,0.512,256,0.512,227814801012349,227814801023873,11524,0.03776466504685873,0.02221450885109337
330,420,1,256,0.512,256,0.512,24292133654663,24292133666241,11578,0.037588529970633965,0.02211089998272586
330,430,1,256,0.512,256,0.512,18327762796075,18327762807614,11539,0.03771557327324725,0.022185631337204265
330,440,1,256,0.512,256,0.512,17794656198121,17794656209633,11512,0.03780403057678944,0.022237665045170257
330,450,1,256,0.512,256,0.512,29786290370532,29786290382038,11506,0.03782374413349557,0.022249261254997394
340,300,1,256,0.512,256,0.512,21055041370032,21055041381534,11502,0.037836897930794644,0.022256998782820378
340,310,1,256,0.512,256,0.512,167324439877107,167324439888610,11503,0.037833608623837264,0.02225506389637486
340,320,1,256,0.512,256,0.512,21071818565325,21071818576835,11510,0.037810599478714166,0.022241529105125977
340,330,1,256,0.512,256,0.512,272871138467974,272871138479503,11529,0.037748286928614795,0.022204874663891056
340,340,1,256,0.512,256,0.512,166229205648628,166229205660221,11593,0.03753989476408178,0.02208229103769516
340,350,1,256,0.512,256,0.512,26595046327693,26595046339278,11585,0.03756581786793267,0.022097539922313336
340,360,1,256,0.512,256,0.512,21105523810312,21105523821818,11506,0.03782374413349557,0.022249261254997394
340,370,1,256,0.512,256,0.512,25203963062809,25203963074324,11515,0.03779418150238819,0.022231871471993053
340,380,1,256,0.512,256,0.512,137091573141004,137091573152528,11524,0.03776466504685873,0.02221450885109337
340,390,1,256,0.512,256,0.512,23253662028799,23253662040310,11511,0.037807314742420293,0.022239596907306054
340,400,1,256,0.512,256,0.512,5618793841271,5618793852844,11573,0.037604769722630264,0.022120452778017802
340,410,1,256,0.512,256,0.512,26595498722470,26595498733989,11519,0.03778105738345342,0.022224151402031427
340,420,1,256,0.512,256,0.512,30734300139072,30734300150645,11573,0.037604769722630264,0.022120452778017802
340,430,1,256,0.512,256,0.512,276180410465028,276180410476574,11546,0.03769270743114499,0.022172180841849992
340,440,1,256,0.512,256,0.512,241017496287789,241017496299297,11508,0.037817170663886,0.02224539450816823
340,450,1,256,0.512,256,0.512,28670035930164,28670035941668,11504,0.03783031988873436,0.022253129346314324
350,300,1,256,0.512,256,0.512,31274890120901,31274890132423,11522,0.037771220274257944,0.022218364867210554
350,310,1,256,0.512,256,0.512,30725152127090,30725152138591,11501,0.037840187809755677,0.022258934005738633
350,320,1,256,0.512,256,0.512,31998466088976,31998466100477,11501,0.037840187809755677,0.022258934005738633
350,330,1,256,0.512,256,0.512,165700363002742,165700363014252,11510,0.037810599478714166,0.022241529105125977
350,340,1,256,0.512,256,0.512,29340050428027,29340050439601,11574,0.03760152064973216,0.022118541558665977
350,350,1,256,0.512,256,0.512,272886065990736,272886066002317,11581,0.037578792850358346,0.022105172264916675
350,360,1,256,0.512,256,0.512,21071885887440,21071885898960,11520,0.03777777777777778,0.022222222222222223
350,370,1,256,0.512,256,0.512,31004740596997,31004740608519,11522,0.037771220274257944,0.022218364867210554
350,380,1,256,0.512,256,0.512,27523178819647,27523178831165,11518,0.03778433755860393,0.022226080916825836
350,390,1,256,0.512,256,0.512,273989371760933,273989371772449,11516,0.03779089961792289,0.022229940951719346
350,400,1,256,0.512,256,0.512,29901214380661,29901214392238,11577,0.037591776798825256,0.022112809881661914
350,410,1,256,0.512,256,0.512,30993610638535,30993610650068,11533,0.03773519465880517,0.022197173328708922
350,420,1,256,0.512,256,0.512,172688803449819,172688803461397,11578,0.037588529970633965,0.02211089998272586
350,430,1,256,0.512,256,0.512,25508905909397,25508905920942,11545,0.03769597228237333,0.02217410134257254
350,440,1,256,0.512,256,0.512,23034987561400,23034987572910,11510,0.037810599478714166,0.022241529105125977
350,450,1,256,0.512,256,0.512,16613760496849,16613760508358,11509,0.03781388478581979,0.022243461638717526
360,300,1,256,0.512,256,0.512,124464919368211,124464919379716,11505,0.037827031725336815,0.022251195132551065
360,310,1,256,0.512,256,0.512,32067234917584,32067234929086,11502,0.037836897930794644,0.022256998782820378
360,320,1,256,0.512,256,0.512,29851000136446,29851000147958,11512,0.03780403057678944,0.022237665045170257
360,330,1,256,0.512,256,0.512,165121060577623,165121060589143,11520,0.03777777777777778,0.022222222222222223
360,340,1,256,0.512,256,0.512,172836450798552,172836450810129,11577,0.037591776798825256,0.022112809881661914
360,350,1,256,0.512,256,0.512,19446601223269,19446601234857,11588,0.03755609250949258,0.022091819123230928
360,360,1,256,0.512,256,0.512,166778366388772,166778366400286,11514,0.03779746395692201,0.022233802327601183
360,370,1,256,0.512,256,0.512,16673101703899,16673101715417,11518,0.03778433755860393,0.022226080916825836
360,380,1,256,0.512,256,0.512,29350733279904,29350733291418,11514,0.03779746395692201,0.022233802327601183
360,390,1,256,0.512,256,0.512,95817520584206,95817520595733,11527,0.03775483647089442,0.022208727335820248
360,400,1,256,0.512,256,0.512,5691541027527,5691541039104,11577,0.037591776798825256,0.022112809881661914
360,410,1,256,0.512,256,0.512,267954910494349,267954910505869,11520,0.03777777777777778,0.022222222222222223
360,420,1,256,0.512,256,0.512,26605689326809,26605689338389,11580,0.03758203799654577,0.022107081174438686
360,430,1,256,0.512,256,0.512,25998565431179,25998565442718,11539,0.03771557327324725,0.022185631337204265
360,440,1,256,0.512,256,0.512,132713403349500,132713403361023,11523,0.03776794237611734,0.022216436691833725
360,450,1,256,0.512,256,0.512,16674204478707,16674204490221,11514,0.03779746395692201,0.022233802327601183
370,300,1,256,0.512,256,0.512,222317087313266,222317087324775,11509,0.03781388478581979,0.022243461638717526
370,310,1,256,0.512,256,0.512,2414547350291,2414547361815,11524,0.03776466504685873,0.02221450885109337
370,320,1,256,0.512,256,0.512,253319172490989,253319172502500,11511,0.037807314742420293,0.022239596907306054
370,330,1,256,0.512,256,0.512,28802956796231,28802956807756,11525,0.037761388286334054,0.022212581344902387
370,340,1,256,0.512,256,0.512,15608937351803,15608937363374,11571,0.037611269553193334,0.022124276207760783
370,350,1,256,0.512,256,0.512,28468153943949,28468153955533,11584,0.03756906077348066,0.022099447513812154
370,360,1,256,0.512,256,0.512,22190397909022,22190397920531,11509,0.03781388478581979,0.022243461638717526
370,370,1,256,0.512,256,0.512,18325539640354,18325539651868,11514,0.03779746395692201,0.022233802327601183
370,380,1,256,0.512,256,0.512,25491659089957,25491659101480,11523,0.03776794237611734,0.022216436691833725
370,390,1,256,0.512,256,0.512,20985097750493,20985097762020,11527,0.03775483647089442,0.022208727335820248
370,400,1,256,0.512,256,0.512,32044772295342,32044772306915,11573,0.037604769722630264,0.022120452778017802
370,410,1,256,0.512,256,0.512,27108745664929,27108745676447,11518,0.03778433755860393,0.022226080916825836
370,420,1,256,0.512,256,0.512,168713827240731,168713827252320,11589,0.037552851842264215,0.022089912848390715
370,430,1,256,0.512,256,0.512,234016297730636,234016297742178,11542,0.037705770230462655,0.022179864841448623
370,440,1,256,0.512,256,0.512,17214753365777,17214753377287,11510,0.037810599478714166,0.022241529105125977
370,450,1,256,0.512,256,0.512,237705841733127,237705841744625,11498,0.037850060880153066,0.02226474169420769
380,300,1,256,0.512,256,0.512,214629099888811,214629099900331,11520,0.03777777777777778,0.022222222222222223
380,310,1,256,0.512,256,0.512,31789909527614,31789909539121,11507,0.03782045711306162,0.022247327713565655
380,320,1,256,0.512,256,0.512,29876714994164,29876715005673,11509,0.03781388478581979,0.022243461638717526
380,330,1,256,0.512,256,0.512,22977643763538,22977643775045,11507,0.03782045711306162,0.022247327713565655
380,340,1,256,0.512,256,0.512,28983450455079,28983450466659,11580,0.03758203799654577,0.022107081174438686
380,350,1,256,0.512,256,0.512,4578186679734,4578186691315,11581,0.037578792850358346,0.022105172264916675
380,360,1,256,0.512,256,0.512,3475736226395,3475736237904,11509,0.03781388478581979,0.022243461638717526
380,370,1,256,0.512,256,0.512,29849891671262,29849891682773,11511,0.037807314742420293,0.022239596907306054
380,380,1,256,0.512,256,0.512,231882098889372,231882098900883,11511,0.037807314742420293,0.022239596907306054
380,390,1,256,0.512,256,0.512,20984860800251,20984860811769,11518,0.03778433755860393,0.022226080916825836
380,400,1,256,0.512,256,0.512,236516101097123,236516101108703,11580,0.03758203799654577,0.022107081174438686
380,410,1,256,0.512,256,0.512,30945008323164,30945008334704,11540,0.03771230502599654,0.02218370883882149
380,420,1,256,0.512,256,0.512,3514327004045,3514327015629,11584,0.03756906077348066,0.022099447513812154
380,430,1,256,0.512,256,0.512,3479760328953,3479760340503,11550,0.03767965367965368,0.022164502164502164
380,440,1,256,0.512,256,0.512,240629734962513,240629734974014,11501,0.037840187809755677,0.022258934005738633
380,450,1,256,0.512,256,0.512,29872440625152,29872440636666,11514,0.03779746395692201,0.022233802327601183
390,300,1,256,0.512,256,0.512,16652330231213,16652330242727,11514,0.03779746395692201,0.022233802327601183
390,310,1,256,0.512,256,0.512,26470961417475,26470961428987,11512,0.03780403057678944,0.022237665045170257
390,320,1,256,0.512,256,0.512,12035123577179,12035123588688,11509,0.03781388478581979,0.022243461638717526
390,330,1,256,0.512,256,0.512,168998912658376,168998912669887,11511,0.037807314742420293,0.022239596907306054
390,340,1,256,0.512,256,0.512,29807967256685,29807967268259,11574,0.03760152064973216,0.022118541558665977
390,350,1,256,0.512,256,0.512,28669515748437,28669515760006,11569,0.03761777163108307,0.022128100959460627
390,360,1,256,0.512,256,0.512,27702577474329,27702577485843,11514,0.03779746395692201,0.022233802327601183
390,370,1,256,0.512,256,0.512,15548757344954,15548757356459,11505,0.037827031725336815,0.022251195132551065
390,380,1,256,0.512,256,0.512,16562470884293,16562470895800,11507,0.03782045711306162,0.022247327713565655
390,390,1,256,0.512,256,0.512,272881782716157,272881782727663,11506,0.03782374413349557,0.022249261254997394
390,400,1,256,0.512,256,0.512,27699318656164,27699318667741,11577,0.037591776798825256,0.022112809881661914
390,410,1,256,0.512,256,0.512,27145169899411,27145169910933,11522,0.037771220274257944,0.022218364867210554
390,420,1,256,0.512,256,0.512,24357811783967,24357811795537,11570,0.03761452031114953,0.02212618841832325
390,430,1,256,0.512,256,0.512,23026463059731,23026463071286,11555,0.03766334919948074,0.022154911293812203
390,440,1,256,0.512,256,0.512,20805865091430,20805865102949,11519,0.03778105738345342,0.022224151402031427
390,450,1,256,0.512,256,0.512,15487687784743,15487687796251,11508,0.037817170663886,0.02224539450816823
400,300,1,256,0.512,256,0.512,26597729855172,26597729866688,11516,0.03779089961792289,0.022229940951719346
400,310,1,256,0.512,256,0.512,29885293399385,29885293410884,11499,0.03784676928428559,0.022262805461344466
400,320,1,256,0.512,256,0.512,234098303890112,234098303901609,11497,0.037853353048621384,0.02226667826389493
400,330,1,256,0.512,256,0.512,22171246340147,22171246351654,11507,0.03782045711306162,0.022247327713565655
400,340,1,256,0.512,256,0.512,21063509377379,21063509388954,11575,0.03759827213822894,0.022116630669546437
400,350,1,256,0.512,256,0.512,21011018321528,21011018333120,11592,0.03754313319530711,0.022084195997239476
400,360,1,256,0.512,256,0.512,271601371656212,271601371667712,11500,0.03784347826086956,0.022260869565217393
400,370,1,256,0.512,256,0.512,29636384817898,29636384829411,11513,0.03780074698167289,0.022235733518631114
400,380,1,256,0.512,256,0.512,21067789507836,21067789519364,11528,0.03775156141568355,0.02220680083275503
400,390,1,256,0.512,256,0.512,32062936670693,32062936682201,11508,0.037817170663886,0.02224539450816823
400,400,1,256,0.512,256,0.512,25884739014557,25884739026129,11572,0.037608019357068784,0.02212236432768752
400,410,1,256,0.512,256,0.512,3187875678878,3187875690411,11533,0.03773519465880517,0.022197173328708922
400,420,1,256,0.512,256,0.512,30034050435738,30034050447326,11588,0.03755609250949258,0.022091819123230928
400,430,1,256,0.512,256,0.512,32097263217922,32097263229464,11542,0.037705770230462655,0.022179864841448623
400,440,1,256,0.512,256,0.512,26599305900923,26599305912427,11504,0.03783031988873436,0.022253129346314324
400,450,1,256,0.512,256,0.512,2401863529176,2401863540675,11499,0.03784676928428559,0.022262805461344466
410,300,1,256,0.512,256,0.512,167745228401092,167745228412609,11517,0.03778761830337762,0.022228010766692716
410,310,1,256,0.512,256,0.512,16674107682567,16674107694086,11519,0.03778105738345342,0.022224151402031427
410,320,1,256,0.512,256,0.512,2358999057193,2358999068704,11511,0.037807314742420293,0.022239596907306054
410,330,1,256,0.512,256,0.512,28790294630702,28790294642214,11512,0.03780403057678944,0.022237665045170257
410,340,1,256,0.512,256,0.512,32101664409983,32101664421558,11575,0.03759827213822894,0.022116630669546437
410,350,1,256,0.512,256,0.512,26556844650296,26556844661870,11574,0.03760152064973216,0.022118541558665977
410,360,1,256,0.512,256,0.512,21072049875431,21072049886945,11514,0.03779746395692201,0.022233802327601183
410,370,1,256,0.512,256,0.512,5691874118638,5691874130146,11508,0.037817170663886,0.02224539450816823
410,380,1,256,0.512,256,0.512,23288288730287,23288288741810,11523,0.03776794237611734,0.022216436691833725
410,390,1,256,0.512,256,0.512,129807319660639,129807319672170,11531,0.03774173965831237,0.022201023328419046
410,400,1,256,0.512,256,0.512,167328754274055,167328754285631,11576,0.037595024187975126,0.0221147201105736
410,410,1,256,0.512,256,0.512,22723610142471,22723610153998,11527,0.03775483647089442,0.022208727335820248
410,420,1,256,0.512,256,0.512,232109728891191,232109728902784,11593,0.03753989476408178,0.02208229103769516
410,430,1,256,0.512,256,0.512,277844726216104,277844726227644,11540,0.03771230502599654,0.02218370883882149
410,440,1,256,0.512,256,0.512,29863862138238,29863862149745,11507,0.03782045711306162,0.022247327713565655
410,450,1,256,0.512,256,0.512,30993488528654,30993488540175,11521,0.0377744987414287,0.022220293377310997
420,300,1,256,0.512,256,0.512,165116834868416,165116834879924,11508,0.037817170663886,0.02224539450816823
420,310,1,256,0.512,256,0.512,21106445908819,21106445920336,11517,0.03778761830337762,0.022228010766692716
420,320,1,256,0.512,256,0.512,15596087839026,15596087850543,11517,0.03778761830337762,0.022228010766692716
420,330,1,256,0.512,256,0.512,2423171798806,2423171810306,11500,0.03784347826086956,0.022260869565217393
420,340,1,256,0.512,256,0.512,26043679888245,26043679899812,11567,0.0376242759574652,0.02213192703380306
420,350,1,256,0.512,256,0.512,21110687055411,21110687066990,11579,0.037585283703255895,0.02210899041367994
420,360,1,256,0.512,256,0.512,23266714987244,23266714998772,11528,0.03775156141568355,0.02220680083275503
420,370,1,256,0.512,256,0.512,30997300738420,30997300749954,11534,0.03773192301023062,0.022195248829547425
420,380,1,256,0.512,256,0.512,3449834721774,3449834733289,11515,0.03779418150238819,0.022231871471993053
420,390,1,256,0.512,256,0.512,273985612086009,273985612097529,11520,0.03777777777777778,0.022222222222222223
420,400,1,256,0.512,256,0.512,129352456341661,129352456353250,11589,0.037552851842264215,0.022089912848390715
420,410,1,256,0.512,256,0.512,13959746294238,13959746305761,11523,0.03776794237611734,0.022216436691833725
420,420,1,256,0.512,256,0.512,21106475436167,21106475447761,11594,0.0375366568914956,0.022080386406762118
420,430,1,256,0.512,256,0.512,10944250703039,10944250714581,11542,0.037705770230462655,0.022179864841448623
420,440,1,256,0.512,256,0.512,25341449398964,25341449410468,11504,0.03783031988873436,0.022253129346314324
420,450,1,256,0.512,256,0.512,31538015437302,31538015448807,11505,0.037827031725336815,0.022251195132551065
430,300,1,256,0.512,256,0.512,2423037224299,2423037235805,11506,0.03782374413349557,0.022249261254997394
430,310,1,256,0.512,256,0.512,5687513187146,5687513198657,11511,0.037807314742420293,0.022239596907306054
430,320,1,256,0.512,256,0.512,31791313716012,31791313727512,11500,0.03784347826086956,0.022260869565217393
430,330,1,256,0.512,256,0.512,241015336919714,241015336931226,11512,0.03780403057678944,0.022237665045170257
430,340,1,256,0.512,256,0.512,232185834557485,232185834569068,11583,0.037572304238970906,0.022101355434688767
430,350,1,256,0.512,256,0.512,18908998455000,18908998466582,11582,0.03757554826454844,0.022103263685028494
430,360,1,256,0.512,256,0.512,30989250734362,30989250745875,11513,0.03780074698167289,0.022235733518631114
430,370,1,256,0.512,256,0.512,167208262373335,167208262384853,11518,0.03778433755860393,0.022226080916825836
430,380,1,256,0.512,256,0.512,24931271383007,24931271394538,11531,0.03774173965831237,0.022201023328419046
430,390,1,256,0.512,256,0.512,27686503087094,27686503098604,11510,0.037810599478714166,0.022241529105125977
430,400,1,256,0.512,256,0.512,241281594032985,241281594044547,11562,0.03764054661823214,0.022141498010724788
430,410,1,256,0.512,256,0.512,97530121016073,97530121027588,11515,0.03779418150238819,0.022231871471993053
430,420,1,256,0.512,256,0.512,16716988056452,16716988068023,11571,0.037611269553193334,0.022124276207760783
430,430,1,256,0.512,256,0.512,11175390997719,11175391009270,11551,0.03767639165440222,0.02216258332611895
430,440,1,256,0.512,256,0.512,25401479182203,25401479193706,11503,0.037833608623837264,0.02225506389637486
430,450,1,256,0.512,256,0.512,27697039541291,27697039552802,11511,0.037807314742420293,0.022239596907306054
440,300,1,256,0.512,256,0.512,242636724841007,242636724852513,11506,0.03782374413349557,0.022249261254997394
440,310,1,256,0.512,256,0.512,21879168289793,21879168301299,11506,0.03782374413349557,0.022249261254997394
440,320,1,256,0.512,256,0.512,26037152843331,26037152854839,11508,0.037817170663886,0.02224539450816823
440,330,1,256,0.512,256,0.512,30993394691498,30993394703004,11506,0.03782374413349557,0.022249261254997394
440,340,1,256,0.512,256,0.512,23228328623589,23228328635165,11576,0.037595024187975126,0.0221147201105736
440,350,1,256,0.512,256,0.512,29806742517105,29806742528680,11575,0.03759827213822894,0.022116630669546437
440,360,1,256,0.512,256,0.512,23271177444076,23271177455593,11517,0.03778761830337762,0.022228010766692716
440,370,1,256,0.512,256,0.512,216750861733068,216750861744575,11507,0.03782045711306162,0.022247327713565655
440,380,1,256,0.512,256,0.512,277290121664710,277290121676207,11497,0.037853353048621384,0.02226667826389493
440,390,1,256,0.512,256,0.512,16644109074145,16644109085654,11509,0.03781388478581979,0.022243461638717526
440,400,1,256,0.512,256,0.512,27409436054788,27409436066378,11590,0.03754961173425367,0.022088006902502157
440,410,1,256,0.512,256,0.512,25495817915776,25495817927297,11521,0.0377744987414287,0.022220293377310997
440,420,1,256,0.512,256,0.512,272710075909994,272710075921575,11581,0.037578792850358346,0.022105172264916675
440,430,1,256,0.512,256,0.512,32101293420809,32101293432337,11528,0.03775156141568355,0.02220680083275503
440,440,1,256,0.512,256,0.512,216819430127419,216819430138932,11513,0.03780074698167289,0.022235733518631114
440,450,1,256,0.512,256,0.512,30993525638419,30993525649925,11506,0.03782374413349557,0.022249261254997394
450,300,1,256,0.512,256,0.512,20804717096326,20804717107838,11512,0.03780403057678944,0.022237665045170257
450,310,1,256,0.512,256,0.512,32075859756294,32075859767800,11506,0.03782374413349557,0.022249261254997394
450,320,1,256,0.512,256,0.512,2379093308765,2379093320283,11518,0.03778433755860393,0.022226080916825836
450,330,1,256,0.512,256,0.512,20436549135536,20436549147052,11516,0.03779089961792289,0.022229940951719346
450,340,1,256,0.512,256,0.512,32067202176636,32067202188221,11585,0.03756581786793267,0.022097539922313336
450,350,1,256,0.512,256,0.512,29868214243369,29868214254881,11512,0.03780403057678944,0.022237665045170257
450,360,1,256,0.512,256,0.512,30959114396288,30959114407811,11523,0.03776794237611734,0.022216436691833725
450,370,1,256,0.512,256,0.512,218915492764149,218915492775649,11500,0.03784347826086956,0.022260869565217393
450,380,1,256,0.512,256,0.512,30709988625062,30709988636577,11515,0.03779418150238819,0.022231871471993053
450,390,1,256,0.512,256,0.512,30966346886402,30966346897912,11510,0.037810599478714166,0.022241529105125977
450,400,1,256,0.512,256,0.512,16399177911539,16399177923124,11585,0.03756581786793267,0.022097539922313336
450,410,1,256,0.512,256,0.512,228871159712649,228871159724163,11514,0.03779746395692201,0.022233802327601183
450,420,1,256,0.512,256,0.512,7816541800156,7816541811678,11522,0.037771220274257944,0.022218364867210554
450,430,1,256,0.512,256,0.512,272890414428010,272890414439583,11573,0.037604769722630264,0.022120452778017802
450,440,1,256,0.512,256,0.512,226602242848126,226602242859624,11498,0.037850060880153066,0.02226474169420769
450,450,1,256,0.512,256,0.512,172787540487366,172787540498895,11529,0.037748286928614795,0.022204874663891056
300,300,1,1280,2.56,1280,2.56,218322507870724,218322507919947,49223,0.04420697641346526,0.026004103772626616
300,310,1,1280,2.56,1280,2.56,33316892661544,33316892710775,49231,0.04419979281347119,0.025999878125571287
300,320,1,1280,2.56,1280,2.56,234539205877059,234539205926302,49243,0.04418902178989907,0.025993542229352396
300,330,1,1280,2.56,1280,2.56,233757546473825,233757546523051,49226,0.04420428228984683,0.026002518994027547
300,340,1,1280,2.56,1280,2.56,28132363453456,28132363502960,49504,0.04395604395604395,0.025856496444731737
300,350,1,1280,2.56,1280,2.56,235949031243012,235949031292247,49235,0.04419620188890018,0.025997765817000102
300,360,1,1280,2.56,1280,2.56,235657142813620,235657142862849,49229,0.04420158849458653,0.02600093440858031
300,370,1,1280,2.56,1280,2.56,233436481415178,233436481464417,49239,0.04419261154775686,0.025995653851621683
300,380,1,1280,2.56,1280,2.56,22538549752604,22538549801850,49246,0.044186329854201366,0.025991958737765504
300,390,1,1280,2.56,1280,2.56,233694096756148,233694096805376,49228,0.044202486389859436,0.026001462582270252
300,400,1,1280,2.56,1280,2.56,3960673175421,3960673224908,49487,0.04397114393679149,0.02586537878634793
300,410,1,1280,2.56,1280,2.56,119396129934410,119396129983637,49227,0.044203384321612124,0.026001990777418896
300,420,1,1280,2.56,1280,2.56,174355011774881,174355011824105,49224,0.04420607833577118,0.0260035754916301
300,430,1,1280,2.56,1280,2.56,152935665861956,152935665911333,49377,0.04406910099844057,0.02592300058731798
300,440,1,1280,2.56,1280,2.56,235914673108648,235914673157884,49236,0.04419530424892355,0.02599723779348444
