10.8.88.10:9000,750,994,32,1,25,25,95424000.0,3.244416,3.244416,23856000,0.811104,0.811104,127.91422581672668
10.8.88.10:9000,750,994,64,1,36,38,190848000.0,4.268968421052631,4.268968421052631,47712000,1.0672421052631578,1.0672421052631578,129.34358286857605
10.8.88.10:9000,750,994,128,1,58,61,381696000.0,5.31871475409836,5.31871475409836,95424000,1.32967868852459,1.32967868852459,125.82699775695801
10.8.88.10:9000,750,994,256,1,103,103,763392000.0,6.299836893203883,6.299836893203883,190848000,1.5749592233009708,1.5749592233009708,126.30713438987732
10.8.88.10:9000,750,994,512,1,197,197,1526784000.0,6.587646700507614,6.587646700507614,381696000,1.6469116751269035,1.6469116751269035,130.0756585597992
10.8.88.10:9000,750,994,1024,1,385,385,3053568000.0,6.741643636363637,6.741643636363637,763392000,1.6854109090909093,1.6854109090909093,132.64296984672546
10.8.88.10:9000,750,994,2048,1,761,761,6107136000.0,6.821373981603154,6.821373981603154,1526784000,1.7053434954007884,1.7053434954007884,139.67408537864685
10.8.88.10:9000,750,994,4096,1,1513,1513,12214272000.0,6.861950561797753,6.861950561797753,3053568000,1.7154876404494384,1.7154876404494384,154.81634974479675
