10.8.88.10:9000,750,994,32,1,27,28,143136000.0,4.3452,4.3452,23856000,0.7242000000000002,0.7242000000000002,128.90355515480042
10.8.88.10:9000,750,994,64,1,40,43,286272000.0,5.65886511627907,5.65886511627907,47712000,0.9431441860465116,0.9431441860465116,129.14191484451294
10.8.88.10:9000,750,994,128,1,65,65,572544000.0,7.487113846153846,7.487113846153846,95424000,1.2478523076923078,1.2478523076923078,127.90046858787537
10.8.88.10:9000,750,994,256,1,118,121,1145088000.0,8.044006611570248,8.044006611570248,190848000,1.3406677685950414,1.3406677685950414,129.0039472579956
10.8.88.10:9000,750,994,512,1,230,230,2290176000.0,8.463693913043478,8.463693913043478,381696000,1.4106156521739133,1.4106156521739133,123.13600969314575
10.8.88.10:9000,750,994,1024,1,448,451,4580352000.0,8.63259246119734,8.63259246119734,763392000,1.4387654101995564,1.4387654101995564,136.58674836158752
10.8.88.10:9000,750,994,2048,1,890,890,9160704000.0,8.748986966292135,8.748986966292135,1526784000,1.4581644943820224,1.4581644943820224,146.67313361167908
10.8.88.10:9000,750,994,4096,1,1768,1771,18321408000.0,8.793448221343874,8.793448221343874,3053568000,1.4655747035573126,1.4655747035573126,168.6125042438507
