10.8.88.10:9000,750,994,16,1,21,21,95424000.0,3.8624,3.8624,11928000,0.4828,0.4828,128.68281292915344
10.8.88.10:9000,750,994,32,1,35,35,190848000.0,4.63488,4.63488,23856000,0.57936,0.57936,129.0438690185547
10.8.88.10:9000,750,994,64,1,58,60,381696000.0,5.40736,5.40736,47712000,0.67592,0.67592,125.60218596458435
10.8.88.10:9000,750,994,128,1,102,102,763392000.0,6.361600000000001,6.361600000000001,95424000,0.7952000000000001,0.7952000000000001,128.09271812438965
10.8.88.10:9000,750,994,256,1,196,196,1526784000.0,6.621257142857143,6.621257142857143,190848000,0.8276571428571429,0.8276571428571429,129.59176468849182
10.8.88.10:9000,750,994,512,1,384,384,3053568000.0,6.7592,6.7592,381696000,0.8449,0.8449,132.91238737106323
10.8.88.10:9000,750,994,1024,1,760,760,6107136000.0,6.830349473684211,6.830349473684211,763392000,0.8537936842105264,0.8537936842105264,139.9515278339386
10.8.88.10:9000,750,994,2048,1,1512,1512,12214272000.0,6.866488888888889,6.866488888888889,1526784000,0.8583111111111111,0.8583111111111111,153.38879489898682
