10.8.88.10:9000,750,994,16,1,34,36,143136000.0,3.3796,3.3796,23856000,0.5632666666666668,0.5632666666666668,128.99649834632874
10.8.88.10:9000,750,994,32,1,54,54,286272000.0,4.506133333333334,4.506133333333334,47712000,0.7510222222222223,0.7510222222222223,129.6690137386322
10.8.88.10:9000,750,994,64,1,86,86,572544000.0,5.65886511627907,5.65886511627907,95424000,0.9431441860465116,0.9431441860465116,127.98770833015442
10.8.88.10:9000,750,994,128,1,162,164,1145088000.0,5.934907317073171,5.934907317073171,190848000,0.9891512195121952,0.9891512195121952,129.0827178955078
10.8.88.10:9000,750,994,256,1,314,316,2290176000.0,6.160283544303797,6.160283544303797,381696000,1.0267139240506329,1.0267139240506329,130.50598883628845
10.8.88.10:9000,750,994,512,1,618,618,4580352000.0,6.299836893203883,6.299836893203883,763392000,1.0499728155339805,1.0499728155339805,136.35208344459534
10.8.88.10:9000,750,994,1024,1,1226,1228,9160704000.0,6.340878175895766,6.340878175895766,1526784000,1.056813029315961,1.056813029315961,146.1223771572113
10.8.88.10:9000,750,994,2048,1,2442,2444,18321408000.0,6.37201178396072,6.37201178396072,3053568000,1.0620019639934533,1.0620019639934533,169.01705026626587
