PE x,PE y,Stride,Size (elems),Size (kB),Processed Size (elems),Processed Size (kB),Stop Cycle,Start Cycle,Num Cycles,GB/s,Elems/Cycle
340,350,1,256,0.512,256,0.512,73913167887633,73913168889509,1001876,0.0004343850935644731,0.00025552064327321943
340,360,1,256,0.512,256,0.512,68423645378139,68423646379762,1001623,0.00043449481491539233,0.0002555851852443484
340,370,1,256,0.512,256,0.512,72522084644777,72522085646366,1001589,0.00043450956430232364,0.000255593861354308
340,380,1,256,0.512,256,0.512,184409694722971,184409695724503,1001532,0.0004345342934624156,0.000255608407919068
340,390,1,256,0.512,256,0.512,70571783599536,70571784601135,1001599,0.0004345052261433967,0.0002555913094961157
340,400,1,256,0.512,256,0.512,52936915437968,52936916439916,1001948,0.00043435387864440073,0.0002555022815555298
340,410,1,256,0.512,256,0.512,73913620319045,73913621320777,1001732,0.00043444753686614786,0.00025555737462714577
340,420,1,256,0.512,256,0.512,78052421782295,78052422784196,1001901,0.0004343742545421155,0.00025551426737771495
340,430,1,256,0.512,256,0.512,42023555387812,42023556389539,1001727,0.00043444970535884533,0.00025555865021108546
340,440,1,256,0.512,256,0.512,6860641210685,6860642212352,1001667,0.000434475728959824,0.00025557395821166115
340,450,1,256,0.512,256,0.512,75988157547182,75988158548833,1001651,0.00043448266911329394,0.0002555780406548788
350,300,1,256,0.512,256,0.512,78593011684847,78593012686509,1001662,0.00043447789773396617,0.00025557523396115657
350,310,1,256,0.512,256,0.512,78043273710545,78043274712218,1001673,0.00043447312645943336,0.00025557242732907845
350,320,1,256,0.512,256,0.512,79316587672431,79316588674081,1001650,0.0004344831028802476,0.00025557829581191035
350,330,1,256,0.512,256,0.512,213018484588846,213018485590462,1001616,0.0004344978514720212,0.0002555869714541301
350,340,1,256,0.512,256,0.512,76658171987964,76658172990115,1002151,0.00043426589406187296,0.00025545052591874877
350,350,1,256,0.512,256,0.512,38729210839940,38729211841815,1001875,0.0004343855271366189,0.00025552089831565815
350,360,1,256,0.512,256,0.512,68390007455267,68390008456900,1001633,0.0004344904770509758,0.0002555826335593975
350,370,1,256,0.512,256,0.512,78322862178943,78322863180531,1001588,0.0004345099981229807,0.0002555941165429298
350,380,1,256,0.512,256,0.512,74841300401593,74841301403157,1001564,0.00043452041007863704,0.00025560024122272764
350,390,1,256,0.512,256,0.512,39832516621057,39832517622659,1001602,0.0004345039247126104,0.0002555905439485944
350,400,1,256,0.512,256,0.512,77219335977357,77219336979327,1001970,0.00043434434164695555,0.00025549667155703266
350,410,1,256,0.512,256,0.512,78311732235233,78311733236964,1001731,0.00043444797056295555,0.000255557629742915
350,420,1,256,0.512,256,0.512,220006925093062,220006926094973,1001911,0.0004343699190846293,0.00025551171710860545
350,430,1,256,0.512,256,0.512,72827027542838,72827028544544,1001706,0.0004344588132645707,0.0002555640078026886
350,440,1,256,0.512,256,0.512,70353109194953,70353110196608,1001655,0.00043448093405414046,0.00025557702003184727
350,450,1,256,0.512,256,0.512,63931882113889,63931883115527,1001638,0.0004344883081512483,0.00025558135773602836
360,300,1,256,0.512,256,0.512,171783040932136,171783041933818,1001682,0.0004344692227673054,0.0002555701310395914
360,310,1,256,0.512,256,0.512,79385356501061,79385357502729,1001668,0.00043447529520759375,0.0002555737030632904
360,320,1,256,0.512,256,0.512,77169121719901,77169122721533,1001632,0.0004344909108335197,0.0002555828887255998
360,330,1,256,0.512,256,0.512,212439182163705,212439183165307,1001602,0.0004345039247126104,0.0002555905439485944
360,340,1,256,0.512,256,0.512,220154572358395,220154573360526,1002131,0.00043427456091069935,0.0002554556240651172
360,350,1,256,0.512,256,0.512,66764722783221,66764723785094,1001873,0.00043438639428350703,0.0002555214084020629
360,360,1,256,0.512,256,0.512,214096487956599,214096488958201,1001602,0.0004345039247126104,0.0002555905439485944
360,370,1,256,0.512,256,0.512,63991223285845,63991224287424,1001579,0.0004345139025478769,0.000255596413263457
360,380,1,256,0.512,256,0.512,76668854861850,76668855863400,1001550,0.0004345264839498777,0.00025560381408816334
360,390,1,256,0.512,256,0.512,143135642154986,143135643156580,1001594,0.00043450739521203204,0.0002555925854188424
360,400,1,256,0.512,256,0.512,53009662624114,53009663626080,1001966,0.0004343460756153403,0.00025549769153843544
360,410,1,256,0.512,256,0.512,33798055380389,33798056382106,1001717,0.0004344540424091835,0.0002555612014171667
360,420,1,256,0.512,256,0.512,73923810969946,73923811971877,1001931,0.0004343612484292831,0.00025550661672310766
360,430,1,256,0.512,256,0.512,73316687064618,73316688066362,1001744,0.00043444233257199446,0.0002555543132776438
360,440,1,256,0.512,256,0.512,180031524983052,180031525984715,1001663,0.0004344774639774056,0.0002555749788102386
360,450,1,256,0.512,256,0.512,63992326095769,63992327097398,1001629,0.0004344922121863485,0.00025558365422726376
370,300,1,256,0.512,256,0.512,269635208877191,269635209878824,1001633,0.0004344904770509758,0.0002555826335593975
370,310,1,256,0.512,256,0.512,49732668933746,49732669935403,1001657,0.0004344800665297602,0.00025557650972338837
370,320,1,256,0.512,256,0.512,19162317363810,19162318365415,1001605,0.0004345026232896202,0.0002555897784056589
370,330,1,256,0.512,256,0.512,76121078382313,76121079383942,1001629,0.0004344922121863485,0.00025558365422726376
370,340,1,256,0.512,256,0.512,62927058911762,62927059913877,1002115,0.0004342814946388389,0.00025545970272872876
370,350,1,256,0.512,256,0.512,75786275503899,75786276505794,1001895,0.0004343768558581489,0.0002555157975636169
370,360,1,256,0.512,256,0.512,69508519476827,69508520478436,1001609,0.0004345008880710936,0.0002555887576888786
370,370,1,256,0.512,256,0.512,65643661222301,65643662223895,1001594,0.00043450739521203204,0.0002555925854188424
370,380,1,256,0.512,256,0.512,72809780671903,72809781673443,1001540,0.0004345308225332987,0.0002556063661960581
370,390,1,256,0.512,256,0.512,68303219321252,68303220322874,1001622,0.0004344952487065979,0.0002555854404156458
370,400,1,256,0.512,256,0.512,79362893892026,79362894894005,1001979,0.00043434044026870823,0.0002554943766286519
370,410,1,256,0.512,256,0.512,74426867261516,74426868263231,1001715,0.0004344549098296422,0.0002555617116644954
370,420,1,256,0.512,256,0.512,216031948883943,216031949885874,1001931,0.0004343612484292831,0.00025550661672310766
370,430,1,256,0.512,256,0.512,281334419364180,281334420365903,1001723,0.00043445144016858954,0.0002555596706874056
370,440,1,256,0.512,256,0.512,64532874999329,64532876000985,1001656,0.00043448050029151725,0.0002555767648773631
370,450,1,256,0.512,256,0.512,3548986639490,3548987641123,1001633,0.0004344904770509758,0.0002555826335593975
380,300,1,256,0.512,256,0.512,261947217593220,261947218594905,1001685,0.00043446792155218456,0.0002555693656189321
380,310,1,256,0.512,256,0.512,79108027242197,79108028243842,1001645,0.0004344852717280074,0.00025557957160471026
380,320,1,256,0.512,256,0.512,77194832708769,77194833710385,1001616,0.0004344978514720212,0.0002555869714541301
380,330,1,256,0.512,256,0.512,70295761525780,70295762527424,1001644,0.0004344857055001578,0.0002555798267647987
380,340,1,256,0.512,256,0.512,76301568226080,76301569228212,1002132,0.000434274127560042,0.00025545536915296587
380,350,1,256,0.512,256,0.512,51896304450742,51896305452604,1001862,0.0004343911636532776,0.0002555242139136927
380,360,1,256,0.512,256,0.512,50793854062235,50793855063861,1001626,0.0004344935135469726,0.0002555844197335133
380,370,1,256,0.512,256,0.512,77168010761912,77168011763488,1001576,0.00043451520403843546,0.00025559717884613846
380,380,1,256,0.512,256,0.512,279200217980021,279200218981562,1001541,0.00043453038867105793,0.0002556061109829752
380,390,1,256,0.512,256,0.512,68302979873569,68302980875169,1001600,0.0004345047923322684,0.00025559105431309905
380,400,1,256,0.512,256,0.512,2359243473557,2359244475512,1001955,0.00043435084409978493,0.0002555004965292852
380,410,1,256,0.512,256,0.512,78263127410176,78263128411887,1001711,0.00043445664468095093,0.00025556273216526524
380,420,1,256,0.512,256,0.512,50832446088820,50832447090755,1001935,0.0004343595143397526,0.0002555055966704427
380,430,1,256,0.512,256,0.512,50797879288951,50797880290687,1001736,0.000434445802087576,0.00025555635416916236
380,440,1,256,0.512,256,0.512,6472877211830,6472878213491,1001661,0.00043447833149139284,0.000255575489112584
380,450,1,256,0.512,256,0.512,77190558581235,77190559582910,1001675,0.0004344722589662316,0.00025557191703895975
390,300,1,256,0.512,256,0.512,63970447935644,63970448937326,1001682,0.0004344692227673054,0.0002555701310395914
390,310,1,256,0.512,256,0.512,73789079132081,73789080133759,1001678,0.00043447095773292417,0.00025557115160760246
390,320,1,256,0.512,256,0.512,59353241291762,59353242293416,1001654,0.00043448136781762967,0.000255577275186841
390,330,1,256,0.512,256,0.512,216317030420596,216317031422256,1001660,0.00043447876524968553,0.0002555757442645209
390,340,1,256,0.512,256,0.512,77126085027693,77126086029798,1002105,0.0004342858283313625,0.000255462251959625
390,350,1,256,0.512,256,0.512,75987633519438,75987634521304,1001866,0.0004343894293248798,0.0002555231937205175
390,360,1,256,0.512,256,0.512,75020695310169,75020696311774,1001605,0.0004345026232896202,0.0002555897784056589
390,370,1,256,0.512,256,0.512,62866876435582,62866877437160,1001578,0.0004345143363771968,0.00025559666845717457
390,380,1,256,0.512,256,0.512,63880589974921,63880590976476,1001555,0.00043452431469065606,0.00025560253805332705
390,390,1,256,0.512,256,0.512,38724925078819,38724926080418,1001599,0.0004345052261433967,0.0002555913094961157
390,400,1,256,0.512,256,0.512,75017437743175,75017438745138,1001963,0.00043434737610071434,0.00025549845652983195
390,410,1,256,0.512,256,0.512,74463288986504,74463289988226,1001722,0.0004344518738731904,0.00025555992580775905
390,420,1,256,0.512,256,0.512,71675930868752,71675931870678,1001926,0.00043436341606066715,0.00025550789180039246
390,430,1,256,0.512,256,0.512,70344582019716,70344583021454,1001738,0.0004344449347034854,0.0002555558439432267
390,440,1,256,0.512,256,0.512,68123984051403,68123985053087,1001684,0.0004344683552896922,0.00025556962075864244
390,450,1,256,0.512,256,0.512,62805805740825,62805806742486,1001661,0.00043447833149139284,0.000255575489112584
400,300,1,256,0.512,256,0.512,73915847559559,73915848561238,1001679,0.00043447052399022047,0.0002555708964648355
400,310,1,256,0.512,256,0.512,77203411113990,77203412115629,1001639,0.0004344878743739012,0.000255581102572883
400,320,1,256,0.512,256,0.512,281416421604696,281416422606324,1001628,0.00043449264597235707,0.00025558390939550414
400,330,1,256,0.512,256,0.512,69489364102390,69489365104057,1001667,0.000434475728959824,0.00025557395821166115
400,340,1,256,0.512,256,0.512,68381627148490,68381628150644,1002154,0.00043426459406438537,0.0002554497612143443
400,350,1,256,0.512,256,0.512,68329136092520,68329137094417,1001897,0.0004343759887493425,0.00025551528749961325
400,360,1,256,0.512,256,0.512,37444512781396,37444513783015,1001619,0.0004344965500854117,0.0002555862059325951
400,370,1,256,0.512,256,0.512,76954503908526,76954504910113,1001587,0.00043451043194450413,0.0002555943717320612
400,380,1,256,0.512,256,0.512,68385908598464,68385909600013,1001549,0.0004345269178043211,0.0002556040692966595
400,390,1,256,0.512,256,0.512,79381055744011,79381056745601,1001590,0.0004345091304825328,0.0002555936061661958
400,400,1,256,0.512,256,0.512,73202858101667,73202859103624,1001957,0.00043434997709482546,0.0002554999865263679
400,410,1,256,0.512,256,0.512,50505994765981,50505995767692,1001711,0.00043445664468095093,0.00025556273216526524
400,420,1,256,0.512,256,0.512,77352169520437,77352170522342,1001905,0.0004343725203487357,0.00025551324726396214
400,430,1,256,0.512,256,0.512,79415382177920,79415383179654,1001734,0.0004344466694751301,0.00025555686439713535
400,440,1,256,0.512,256,0.512,73917424860875,73917425862527,1001652,0.00043448223534720644,0.00025557778549835673
400,450,1,256,0.512,256,0.512,49719981485236,49719982486913,1001677,0.00043447139147649393,0.00025557140675087876
410,300,1,256,0.512,256,0.512,215063346105480,215063347107195,1001715,0.0004344549098296422,0.0002555617116644954
410,310,1,256,0.512,256,0.512,63992225397172,63992226398846,1001674,0.00043447269271239947,0.0002555721721837644
410,320,1,256,0.512,256,0.512,49677116771798,49677117773429,1001631,0.0004344913446169298,0.0002555831438923116
410,330,1,256,0.512,256,0.512,76108412392965,76108413394604,1001639,0.0004344878743739012,0.000255581102572883
410,340,1,256,0.512,256,0.512,79419782180974,79419783183096,1002122,0.0004342784611055341,0.000255457918297373
410,350,1,256,0.512,256,0.512,73874962421413,73874963423287,1001874,0.0004343859607096302,0.00025552115335860596
410,360,1,256,0.512,256,0.512,68390167711249,68390168712867,1001618,0.00043449698388008204,0.0002555864611059306
410,370,1,256,0.512,256,0.512,53009993209266,53009994210854,1001588,0.0004345099981229807,0.0002555941165429298
410,380,1,256,0.512,256,0.512,70606407820915,70606408822464,1001549,0.0004345269178043211,0.0002556040692966595
410,390,1,256,0.512,256,0.512,177125438733957,177125439735571,1001614,0.0004344987190674252,0.00025558748180436777
410,400,1,256,0.512,256,0.512,214646873361162,214646874363099,1001937,0.0004343586473001795,0.00025550508664716443
410,410,1,256,0.512,256,0.512,70041729229482,70041730231202,1001720,0.0004344527412849898,0.000255560436049994
410,420,1,256,0.512,256,0.512,279427847975978,279427848977907,1001929,0.0004343621154792406,0.00025550712675249444
410,430,1,256,0.512,256,0.512,43687868465434,43687869467165,1001731,0.00043444797056295555,0.000255557629742915
410,440,1,256,0.512,256,0.512,77181981098212,77181982099873,1001661,0.00043447833149139284,0.000255575489112584
410,450,1,256,0.512,256,0.512,78311606484714,78311607486387,1001673,0.00043447312645943336,0.00025557242732907845
420,300,1,256,0.512,256,0.512,212434952572804,212434953574480,1001676,0.00043447182522092975,0.0002555716618946645
420,310,1,256,0.512,256,0.512,68424563623403,68424564625063,1001660,0.00043447876524968553,0.0002555757442645209
420,320,1,256,0.512,256,0.512,62914205553631,62914206555252,1001621,0.0004344956824986697,0.0002555856955874527
420,330,1,256,0.512,256,0.512,49741289561070,49741290562709,1001639,0.0004344878743739012,0.000255581102572883
420,340,1,256,0.512,256,0.512,73361797659358,73361798661526,1002168,0.0004342585275123532,0.00025544619265432543
420,350,1,256,0.512,256,0.512,68428804826418,68428805828320,1001902,0.0004343738209924723,0.00025551401234851314
420,360,1,256,0.512,256,0.512,70584832823083,70584833824688,1001605,0.0004345026232896202,0.0002555897784056589
420,370,1,256,0.512,256,0.512,78315419829048,78315420830642,1001594,0.00043450739521203204,0.0002555925854188424
420,380,1,256,0.512,256,0.512,50767953812402,50767954813960,1001558,0.0004345230131455193,0.00025560177243854075
420,390,1,256,0.512,256,0.512,39828754448671,39828755450256,1001585,0.0004345112995901496,0.00025559488211185274
420,400,1,256,0.512,256,0.512,176670575428671,176670576430634,1001963,0.00043434737610071434,0.00025549845652983195
420,410,1,256,0.512,256,0.512,61277865381358,61277866383071,1001713,0.00043445577725356466,0.00025556222191386156
420,420,1,256,0.512,256,0.512,68424594520955,68424595522870,1001915,0.00043436818492586696,0.00025551069701521586
420,430,1,256,0.512,256,0.512,58262369663035,58262370664770,1001735,0.0004344462357809201,0.0002555566092828942
420,440,1,256,0.512,256,0.512,72659568358916,72659569360579,1001663,0.0004344774639774056,0.0002555749788102386
420,450,1,256,0.512,256,0.512,78856133393363,78856134395035,1001672,0.0004344735602073334,0.000255572682474902
430,300,1,256,0.512,256,0.512,49741154928707,49741155930384,1001677,0.00043447139147649393,0.00025557140675087876
430,310,1,256,0.512,256,0.512,53005630901751,53005631903407,1001656,0.00043448050029151725,0.0002555767648773631
430,320,1,256,0.512,256,0.512,79109431430595,79109432432221,1001626,0.0004344935135469726,0.0002555844197335133
430,330,1,256,0.512,256,0.512,6858477971300,6858478972938,1001638,0.0004344883081512483,0.00025558135773602836
430,340,1,256,0.512,256,0.512,279503952328581,279503953330714,1002133,0.00043427369421024956,0.00025545511424132324
430,350,1,256,0.512,256,0.512,66227116226113,66227117228001,1001888,0.0004343798907662334,0.0002555175828036667
430,360,1,256,0.512,256,0.512,78307368570180,78307369571791,1001611,0.00043450002046702764,0.00025558824733354563
430,370,1,256,0.512,256,0.512,214526381463985,214526382465580,1001595,0.0004345069613965725,0.0002555923302332779
430,380,1,256,0.512,256,0.512,72249390473656,72249391475222,1001566,0.000434519542396607,0.00025559973082153346
430,390,1,256,0.512,256,0.512,75004622160412,75004623162013,1001601,0.0004345043585220063,0.0002555907991305919
430,400,1,256,0.512,256,0.512,7124736409452,7124737411393,1001941,0.00043435691323141784,0.0002555040666067164
430,410,1,256,0.512,256,0.512,144848240103085,144848241104801,1001716,0.0004344544761189799,0.00025556145654057635
430,420,1,256,0.512,256,0.512,64035107141239,64035108143158,1001919,0.0004343664507809514,0.0002555096769299714
430,430,1,256,0.512,256,0.512,58493509957704,58493510959451,1001747,0.0004344410315179382,0.0002555535479517283
430,440,1,256,0.512,256,0.512,72719598142155,72719599143830,1001675,0.0004344722589662316,0.00025557191703895975
430,450,1,256,0.512,256,0.512,75015157497352,75015158499009,1001657,0.0004344800665297602,0.00025557650972338837
440,300,1,256,0.512,256,0.512,8479865834782,8479866836447,1001665,0.00043447659646688266,0.00025557446850993094
440,310,1,256,0.512,256,0.512,69197286004398,69197287006066,1001668,0.00043447529520759375,0.0002555737030632904
440,320,1,256,0.512,256,0.512,73355270557936,73355271559575,1001639,0.0004344878743739012,0.000255581102572883
440,330,1,256,0.512,256,0.512,78311512453762,78311513455399,1001637,0.0004344887419294615,0.0002555816128996832
440,340,1,256,0.512,256,0.512,70546446394597,70546447396736,1002139,0.0004342710941296567,0.000255453584782151
440,350,1,256,0.512,256,0.512,77124860288204,77124861290099,1001895,0.0004343768558581489,0.0002555157975636169
440,360,1,256,0.512,256,0.512,70589295279872,70589296281464,1001592,0.0004345082628455499,0.0002555930957914999
440,370,1,256,0.512,256,0.512,264068980823718,264068981825314,1001596,0.0004345065275819792,0.000255592075048223
440,380,1,256,0.512,256,0.512,43133264044703,43133265046250,1001547,0.00043452778551580706,0.00025560457971518063
440,390,1,256,0.512,256,0.512,63962228147463,63962229149058,1001595,0.0004345069613965725,0.0002555923302332779
440,400,1,256,0.512,256,0.512,74727555141800,74727556143719,1001919,0.0004343664507809514,0.0002555096769299714
440,410,1,256,0.512,256,0.512,72813937002789,72813938004510,1001721,0.00043445230757865714,0.00025556018092862186
440,420,1,256,0.512,256,0.512,38553218284125,38553219286013,1001888,0.0004343798907662334,0.0002555175828036667
440,430,1,256,0.512,256,0.512,79419412380823,79419413382552,1001729,0.0004344488379591686,0.0002555581399759815
440,440,1,256,0.512,256,0.512,264137549087392,264137550089054,1001662,0.00043447789773396617,0.00025557523396115657
440,450,1,256,0.512,256,0.512,78311643594480,78311644596171,1001691,0.00043446531914532533,0.0002555678347913678
450,300,1,256,0.512,256,0.512,68122834800714,68122835802360,1001646,0.0004344848379567233,0.0002555793164451313
450,310,1,256,0.512,256,0.512,79393977470877,79393978472589,1001712,0.0004344562109668248,0.0002555624770393087
450,320,1,256,0.512,256,0.512,49697211023370,49697212025005,1001635,0.00043448960948848635,0.0002555821232285214
450,330,1,256,0.512,256,0.512,67754666897778,67754667899463,1001685,0.00043446792155218456,0.0002555693656189321
450,340,1,256,0.512,256,0.512,79385319947734,79385320949930,1002196,0.0004342463949167628,0.0002554390558333899
450,350,1,256,0.512,256,0.512,77186332014344,77186333016027,1001683,0.0004344687890280658,0.0002555698758988622
450,360,1,256,0.512,256,0.512,78277232232127,78277233233769,1001642,0.0004344865730470568,0.00025558033708650394
450,370,1,256,0.512,256,0.512,266233611854777,266233612856406,1001629,0.0004344922121863485,0.00025558365422726376
450,380,1,256,0.512,256,0.512,78028107715690,78028108717305,1001615,0.00043449828526929014,0.00025558722662899415
450,390,1,256,0.512,256,0.512,78284465959720,78284466961356,1001636,0.00043448917570854085,0.00025558186806384753
450,400,1,256,0.512,256,0.512,63717296998553,63717298000659,1002106,0.000434285394958218,0.00025546199703424587
450,410,1,256,0.512,256,0.512,276189278799828,276189279801512,1001684,0.0004344683552896922,0.00025556962075864244
450,420,1,256,0.512,256,0.512,55134660885007,55134661886725,1001718,0.00043445360870025297,0.00025556094629426647
450,430,1,256,0.512,256,0.512,38733556677350,38733557679289,1001939,0.000434357780264068,0.00025550457662592234
450,440,1,256,0.512,256,0.512,273920361808099,273920362809748,1001649,0.0004344835366480674,0.0002555785509694514
450,450,1,256,0.512,256,0.512,220105658443403,220105659445101,1001698,0.0004344622830433923,0.0002555660488490543
300,300,1,1280,2.56,1280,2.56,265664756973600,265664761735928,4762328,0.00045691938900470526,0.00026877611117923837
