PE x,PE y,Stride,Size (elems),Size (kB),Processed Size (elems),Processed Size (kB),Stop Cycle,Start Cycle,Num Cycles,GB/s,Elems/Cycle
420,400,1,1280,2.56,1280,2.56,98781633622598,98781633623363,765,2.8444444444444446,1.673202614379085
420,410,1,1280,2.56,1280,2.56,264863900285844,264863900286610,766,2.8407310704960835,1.671018276762402
420,420,1,1280,2.56,1280,2.56,272010629433720,272010629434486,766,2.8407310704960835,1.671018276762402
420,430,1,1280,2.56,1280,2.56,261848404690810,261848404691576,766,2.8407310704960835,1.671018276762402
420,440,1,1280,2.56,1280,2.56,276245603386689,276245603387448,759,2.8669301712779975,1.686429512516469
420,450,1,1280,2.56,1280,2.56,967192708227,967192708987,760,2.863157894736842,1.6842105263157894
430,300,1,1280,2.56,1280,2.56,253327189958442,253327189959201,759,2.8669301712779975,1.686429512516469
430,310,1,1280,2.56,1280,2.56,256591665927820,256591665928579,759,2.8669301712779975,1.686429512516469
430,320,1,1280,2.56,1280,2.56,1220489746031,1220489746790,759,2.8669301712779975,1.686429512516469
430,330,1,1280,2.56,1280,2.56,210444512981737,210444512982496,759,2.8669301712779975,1.686429512516469
430,340,1,1280,2.56,1280,2.56,201615010588530,201615010589295,765,2.8444444444444446,1.673202614379085
430,350,1,1280,2.56,1280,2.56,269813151196716,269813151197482,766,2.8407310704960835,1.671018276762402
430,360,1,1280,2.56,1280,2.56,418426817733,418426818492,759,2.8669301712779975,1.686429512516469
430,370,1,1280,2.56,1280,2.56,136637439643311,136637439644071,760,2.863157894736842,1.6842105263157894
430,380,1,1280,2.56,1280,2.56,275835425363639,275835425364398,759,2.8669301712779975,1.686429512516469
430,390,1,1280,2.56,1280,2.56,278590657078871,278590657079631,760,2.863157894736842,1.6842105263157894
430,400,1,1280,2.56,1280,2.56,210710771313937,210710771314703,766,2.8407310704960835,1.671018276762402
430,410,1,1280,2.56,1280,2.56,66959298297024,66959298297789,765,2.8444444444444446,1.673202614379085
430,420,1,1280,2.56,1280,2.56,267621142053906,267621142054671,765,2.8444444444444446,1.673202614379085
430,430,1,1280,2.56,1280,2.56,262079544985388,262079544986153,765,2.8444444444444446,1.673202614379085
430,440,1,1280,2.56,1280,2.56,276305633169928,276305633170688,760,2.863157894736842,1.6842105263157894
430,450,1,1280,2.56,1280,2.56,278601193522893,278601193523652,759,2.8669301712779975,1.686429512516469
440,300,1,1280,2.56,1280,2.56,212065900864537,212065900865296,759,2.8669301712779975,1.686429512516469
440,310,1,1280,2.56,1280,2.56,272783321030511,272783321031270,759,2.8669301712779975,1.686429512516469
440,320,1,1280,2.56,1280,2.56,276941305584005,276941305584764,759,2.8669301712779975,1.686429512516469
440,330,1,1280,2.56,1280,2.56,422570753521,422570754281,760,2.863157894736842,1.6842105263157894
440,340,1,1280,2.56,1280,2.56,274132481365194,274132481365959,765,2.8444444444444446,1.673202614379085
440,350,1,1280,2.56,1280,2.56,280710895258809,280710895259574,765,2.8444444444444446,1.673202614379085
440,360,1,1280,2.56,1280,2.56,274175330238081,274175330238841,760,2.863157894736842,1.6842105263157894
440,370,1,1280,2.56,1280,2.56,186180039003001,186180039003761,760,2.863157894736842,1.6842105263157894
440,380,1,1280,2.56,1280,2.56,246719298934643,246719298935403,760,2.863157894736842,1.6842105263157894
440,390,1,1280,2.56,1280,2.56,267548263065922,267548263066682,760,2.863157894736842,1.6842105263157894
440,400,1,1280,2.56,1280,2.56,278313590046384,278313590047149,765,2.8444444444444446,1.673202614379085
440,410,1,1280,2.56,1280,2.56,276399971907381,276399971908147,766,2.8407310704960835,1.671018276762402
440,420,1,1280,2.56,1280,2.56,242139253196886,242139253197651,765,2.8444444444444446,1.673202614379085
440,430,1,1280,2.56,1280,2.56,1530470697927,1530470698692,765,2.8444444444444446,1.673202614379085
440,440,1,1280,2.56,1280,2.56,186248607404509,186248607405268,759,2.8669301712779975,1.686429512516469
440,450,1,1280,2.56,1280,2.56,422702909365,422702910124,759,2.8669301712779975,1.686429512516469
450,300,1,1280,2.56,1280,2.56,271708869830470,271708869831229,759,2.8669301712779975,1.686429512516469
450,310,1,1280,2.56,1280,2.56,1505035786313,1505035787071,758,2.8707124010554086,1.6886543535620053
450,320,1,1280,2.56,1280,2.56,253283246049461,253283246050221,760,2.863157894736842,1.6842105263157894
450,330,1,1280,2.56,1280,2.56,271340701908214,271340701908973,759,2.8669301712779975,1.686429512516469
450,340,1,1280,2.56,1280,2.56,1496378207683,1496378208449,766,2.8407310704960835,1.671018276762402
450,350,1,1280,2.56,1280,2.56,280772366985014,280772366985773,759,2.8669301712779975,1.686429512516469
450,360,1,1280,2.56,1280,2.56,388290479681,388290480440,759,2.8669301712779975,1.686429512516469
450,370,1,1280,2.56,1280,2.56,188344670034104,188344670034864,760,2.863157894736842,1.6842105263157894
450,380,1,1280,2.56,1280,2.56,139165895017,139165895777,760,2.863157894736842,1.6842105263157894
450,390,1,1280,2.56,1280,2.56,395524167545,395524168304,759,2.8669301712779975,1.686429512516469
450,400,1,1280,2.56,1280,2.56,267303331903146,267303331903911,765,2.8444444444444446,1.673202614379085
450,410,1,1280,2.56,1280,2.56,198300336993684,198300336994442,758,2.8707124010554086,1.6886543535620053
450,420,1,1280,2.56,1280,2.56,258720695797689,258720695798449,760,2.863157894736842,1.6842105263157894
450,430,1,1280,2.56,1280,2.56,242319591705111,242319591705876,765,2.8444444444444446,1.673202614379085
450,440,1,1280,2.56,1280,2.56,196031420125216,196031420125974,758,2.8707124010554086,1.6886543535620053
450,450,1,1280,2.56,1280,2.56,142216717758320,142216717759085,765,2.8444444444444446,1.673202614379085
300,300,1,2304,4.6080000000000005,2304,4.6080000000000005,187763420442644,187763420443955,1311,2.987643020594966,1.757437070938215
300,310,1,2304,4.6080000000000005,2304,4.6080000000000005,2757805377807,2757805379118,1311,2.987643020594966,1.757437070938215
300,320,1,2304,4.6080000000000005,2304,4.6080000000000005,203980118593300,203980118594612,1312,2.9853658536585366,1.7560975609756098
300,330,1,2304,4.6080000000000005,2304,4.6080000000000005,203198459311530,203198459312840,1310,2.989923664122138,1.7587786259541984
300,340,1,2304,4.6080000000000005,2304,4.6080000000000005,279048253150881,279048253152202,1321,2.965026495079486,1.7441332323996972
300,350,1,2304,4.6080000000000005,2304,4.6080000000000005,205389944229788,205389944231099,1311,2.987643020594966,1.757437070938215
300,360,1,2304,4.6080000000000005,2304,4.6080000000000005,205098055948383,205098055949694,1311,2.987643020594966,1.757437070938215
300,370,1,2304,4.6080000000000005,2304,4.6080000000000005,202877394743390,202877394744700,1310,2.989923664122138,1.7587786259541984
300,380,1,2304,4.6080000000000005,2304,4.6080000000000005,273454439791494,273454439792805,1311,2.987643020594966,1.757437070938215
300,390,1,2304,4.6080000000000005,2304,4.6080000000000005,203135010236679,203135010237990,1311,2.987643020594966,1.757437070938215
300,400,1,2304,4.6080000000000005,2304,4.6080000000000005,254876563574237,254876563575558,1321,2.965026495079486,1.7441332323996972
300,410,1,2304,4.6080000000000005,2304,4.6080000000000005,88837043622596,88837043623906,1310,2.989923664122138,1.7587786259541984
300,420,1,2304,4.6080000000000005,2304,4.6080000000000005,143795925694477,143795925695788,1311,2.987643020594966,1.757437070938215
300,430,1,2304,4.6080000000000005,2304,4.6080000000000005,122376579903824,122376579905145,1321,2.965026495079486,1.7441332323996972
300,440,1,2304,4.6080000000000005,2304,4.6080000000000005,205355587150534,205355587151844,1310,2.989923664122138,1.7587786259541984
300,450,1,2304,4.6080000000000005,2304,4.6080000000000005,202091550299513,202091550300823,1310,2.989923664122138,1.7587786259541984
310,300,1,2304,4.6080000000000005,2304,4.6080000000000005,844412527390,844412528701,1311,2.987643020594966,1.757437070938215
310,310,1,2304,4.6080000000000005,2304,4.6080000000000005,143138718980684,143138718981994,1310,2.989923664122138,1.7587786259541984
310,320,1,2304,4.6080000000000005,2304,4.6080000000000005,277927651867637,277927651868949,1312,2.9853658536585366,1.7560975609756098
310,330,1,2304,4.6080000000000005,2304,4.6080000000000005,255898696836438,255898696837748,1310,2.989923664122138,1.7587786259541984
310,340,1,2304,4.6080000000000005,2304,4.6080000000000005,273933113200800,273933113202121,1321,2.965026495079486,1.7441332323996972
310,350,1,2304,4.6080000000000005,2304,4.6080000000000005,271257350195656,271257350196967,1311,2.987643020594966,1.757437070938215
310,360,1,2304,4.6080000000000005,2304,4.6080000000000005,279065970336322,279065970337633,1311,2.987643020594966,1.757437070938215
310,370,1,2304,4.6080000000000005,2304,4.6080000000000005,244392109633366,244392109634677,1311,2.987643020594966,1.757437070938215
310,380,1,2304,4.6080000000000005,2304,4.6080000000000005,133913188586111,133913188587423,1312,2.9853658536585366,1.7560975609756098
310,390,1,2304,4.6080000000000005,2304,4.6080000000000005,142699987387664,142699987388975,1311,2.987643020594966,1.757437070938215
310,400,1,2304,4.6080000000000005,2304,4.6080000000000005,242775636055355,242775636056676,1321,2.965026495079486,1.7441332323996972
310,410,1,2304,4.6080000000000005,2304,4.6080000000000005,275754399387389,275754399388699,1310,2.989923664122138,1.7587786259541984
310,420,1,2304,4.6080000000000005,2304,4.6080000000000005,270110894993401,270110894994712,1311,2.987643020594966,1.757437070938215
310,430,1,2304,4.6080000000000005,2304,4.6080000000000005,244193801706,244193803027,1321,2.965026495079486,1.7441332323996972
310,440,1,2304,4.6080000000000005,2304,4.6080000000000005,270228479338281,270228479339591,1310,2.989923664122138,1.7587786259541984
310,450,1,2304,4.6080000000000005,2304,4.6080000000000005,190005529496368,190005529497679,1311,2.987643020594966,1.757437070938215
320,300,1,2304,4.6080000000000005,2304,4.6080000000000005,273250500260631,273250500261942,1311,2.987643020594966,1.757437070938215
320,310,1,2304,4.6080000000000005,2304,4.6080000000000005,2982263166314,2982263167625,1311,2.987643020594966,1.757437070938215
320,320,1,2304,4.6080000000000005,2304,4.6080000000000005,3052932863765,3052932865076,1311,2.987643020594966,1.757437070938215
320,330,1,2304,4.6080000000000005,2304,4.6080000000000005,275685661500237,275685661501548,1311,2.987643020594966,1.757437070938215
320,340,1,2304,4.6080000000000005,2304,4.6080000000000005,203135241720159,203135241721480,1321,2.965026495079486,1.7441332323996972
320,350,1,2304,4.6080000000000005,2304,4.6080000000000005,258092263556456,258092263557777,1321,2.965026495079486,1.7441332323996972
320,360,1,2304,4.6080000000000005,2304,4.6080000000000005,205148488000857,205148488002168,1311,2.987643020594966,1.757437070938215
320,370,1,2304,4.6080000000000005,2304,4.6080000000000005,203139399806024,203139399807336,1312,2.9853658536585366,1.7560975609756098
320,380,1,2304,4.6080000000000005,2304,4.6080000000000005,872331604876,872331606188,1312,2.9853658536585366,1.7560975609756098
320,390,1,2304,4.6080000000000005,2304,4.6080000000000005,272365597909770,272365597911082,1312,2.9853658536585366,1.7560975609756098
320,400,1,2304,4.6080000000000005,2304,4.6080000000000005,122926728300592,122926728301913,1321,2.965026495079486,1.7441332323996972
320,410,1,2304,4.6080000000000005,2304,4.6080000000000005,271317698385383,271317698386703,1320,2.9672727272727273,1.7454545454545454
320,420,1,2304,4.6080000000000005,2304,4.6080000000000005,273490013135353,273490013136674,1321,2.965026495079486,1.7441332323996972
320,430,1,2304,4.6080000000000005,2304,4.6080000000000005,278879114884295,278879114885615,1320,2.9672727272727273,1.7454545454545454
320,440,1,2304,4.6080000000000005,2304,4.6080000000000005,162517247389646,162517247390957,1311,2.987643020594966,1.757437070938215
320,450,1,2304,4.6080000000000005,2304,4.6080000000000005,273559672019403,273559672020713,1310,2.989923664122138,1.7587786259541984
330,300,1,2304,4.6080000000000005,2304,4.6080000000000005,1859871872773,1859871874083,1310,2.989923664122138,1.7587786259541984
330,310,1,2304,4.6080000000000005,2304,4.6080000000000005,203165017733938,203165017735249,1311,2.987643020594966,1.757437070938215
330,320,1,2304,4.6080000000000005,2304,4.6080000000000005,277862892080957,277862892082267,1310,2.989923664122138,1.7587786259541984
330,330,1,2304,4.6080000000000005,2304,4.6080000000000005,269161757963917,269161757965229,1312,2.9853658536585366,1.7560975609756098
330,340,1,2304,4.6080000000000005,2304,4.6080000000000005,274320030995562,274320030996882,1320,2.9672727272727273,1.7454545454545454
330,350,1,2304,4.6080000000000005,2304,4.6080000000000005,142700758635160,142700758636481,1321,2.965026495079486,1.7441332323996972
330,360,1,2304,4.6080000000000005,2304,4.6080000000000005,200923318054507,200923318055818,1311,2.987643020594966,1.757437070938215
330,370,1,2304,4.6080000000000005,2304,4.6080000000000005,205372501914728,205372501916040,1312,2.9853658536585366,1.7560975609756098
330,380,1,2304,4.6080000000000005,2304,4.6080000000000005,100931597990769,100931597992081,1312,2.9853658536585366,1.7560975609756098
330,390,1,2304,4.6080000000000005,2304,4.6080000000000005,262551754269670,262551754270982,1312,2.9853658536585366,1.7560975609756098
330,400,1,2304,4.6080000000000005,2304,4.6080000000000005,241540773942582,241540773943905,1323,2.9605442176870755,1.7414965986394557
330,410,1,2304,4.6080000000000005,2304,4.6080000000000005,198793048853502,198793048854823,1321,2.965026495079486,1.7441332323996972
330,420,1,2304,4.6080000000000005,2304,4.6080000000000005,276745358425332,276745358426653,1321,2.965026495079486,1.7441332323996972
330,430,1,2304,4.6080000000000005,2304,4.6080000000000005,270780987666281,270780987667600,1319,2.9695223654283556,1.7467778620166794
330,440,1,2304,4.6080000000000005,2304,4.6080000000000005,270247881068454,270247881069765,1311,2.987643020594966,1.757437070938215
330,450,1,2304,4.6080000000000005,2304,4.6080000000000005,764538657586,764538658896,1310,2.989923664122138,1.7587786259541984
340,300,1,2304,4.6080000000000005,2304,4.6080000000000005,273508264793119,273508264794430,1311,2.987643020594966,1.757437070938215
340,310,1,2304,4.6080000000000005,2304,4.6080000000000005,138302686753864,138302686755175,1311,2.987643020594966,1.757437070938215
340,320,1,2304,4.6080000000000005,2304,4.6080000000000005,273525042152759,273525042154069,1310,2.989923664122138,1.7587786259541984
340,330,1,2304,4.6080000000000005,2304,4.6080000000000005,243849385472919,243849385474231,1312,2.9853658536585366,1.7560975609756098
340,340,1,2304,4.6080000000000005,2304,4.6080000000000005,137207452765351,137207452766671,1320,2.9672727272727273,1.7454545454545454
340,350,1,2304,4.6080000000000005,2304,4.6080000000000005,279048270155171,279048270156494,1323,2.9605442176870755,1.7414965986394557
340,360,1,2304,4.6080000000000005,2304,4.6080000000000005,273558747800683,273558747801995,1312,2.9853658536585366,1.7560975609756098
340,370,1,2304,4.6080000000000005,2304,4.6080000000000005,277657187250315,277657187251627,1312,2.9853658536585366,1.7560975609756098
340,380,1,2304,4.6080000000000005,2304,4.6080000000000005,108069820617853,108069820619164,1311,2.987643020594966,1.757437070938215
340,390,1,2304,4.6080000000000005,2304,4.6080000000000005,275706886366921,275706886368232,1311,2.987643020594966,1.757437070938215
340,400,1,2304,4.6080000000000005,2304,4.6080000000000005,258072018393079,258072018394400,1321,2.965026495079486,1.7441332323996972
340,410,1,2304,4.6080000000000005,2304,4.6080000000000005,279048723274267,279048723275589,1322,2.962783661119516,1.7428139183055975
340,420,1,2304,4.6080000000000005,2304,4.6080000000000005,1712548199181,1712548200502,1321,2.965026495079486,1.7441332323996972
340,430,1,2304,4.6080000000000005,2304,4.6080000000000005,247158658624579,247158658625899,1320,2.9672727272727273,1.7454545454545454
340,440,1,2304,4.6080000000000005,2304,4.6080000000000005,211995744447444,211995744448755,1311,2.987643020594966,1.757437070938215
340,450,1,2304,4.6080000000000005,2304,4.6080000000000005,281123260927874,281123260929184,1310,2.989923664122138,1.7587786259541984
350,300,1,2304,4.6080000000000005,2304,4.6080000000000005,2253136833375,2253136834685,1310,2.989923664122138,1.7587786259541984
350,310,1,2304,4.6080000000000005,2304,4.6080000000000005,1703399003847,1703399005158,1311,2.987643020594966,1.757437070938215
350,320,1,2304,4.6080000000000005,2304,4.6080000000000005,2976712965733,2976712967044,1311,2.987643020594966,1.757437070938215
350,330,1,2304,4.6080000000000005,2304,4.6080000000000005,136678610007709,136678610009020,1311,2.987643020594966,1.757437070938215
350,340,1,2304,4.6080000000000005,2304,4.6080000000000005,318297544832,318297546154,1322,2.962783661119516,1.7428139183055975
350,350,1,2304,4.6080000000000005,2304,4.6080000000000005,243864313107463,243864313108784,1321,2.965026495079486,1.7441332323996972
350,360,1,2304,4.6080000000000005,2304,4.6080000000000005,273525109877789,273525109879100,1311,2.987643020594966,1.757437070938215
350,370,1,2304,4.6080000000000005,2304,4.6080000000000005,1982988073804,1982988075115,1311,2.987643020594966,1.757437070938215
350,380,1,2304,4.6080000000000005,2304,4.6080000000000005,279976403007109,279976403008421,1312,2.9853658536585366,1.7560975609756098
350,390,1,2304,4.6080000000000005,2304,4.6080000000000005,244967619388421,244967619389733,1312,2.9853658536585366,1.7560975609756098
350,400,1,2304,4.6080000000000005,2304,4.6080000000000005,879462221814,879462223134,1320,2.9672727272727273,1.7454545454545454
350,410,1,2304,4.6080000000000005,2304,4.6080000000000005,1971858479706,1971858481027,1321,2.965026495079486,1.7441332323996972
350,420,1,2304,4.6080000000000005,2304,4.6080000000000005,143667051509930,143667051511252,1322,2.962783661119516,1.7428139183055975
350,430,1,2304,4.6080000000000005,2304,4.6080000000000005,277962130779700,277962130781022,1322,2.962783661119516,1.7428139183055975
350,440,1,2304,4.6080000000000005,2304,4.6080000000000005,275488212431711,275488212433022,1311,2.987643020594966,1.757437070938215
350,450,1,2304,4.6080000000000005,2304,4.6080000000000005,269066985494560,269066985495871,1311,2.987643020594966,1.757437070938215
360,300,1,2304,4.6080000000000005,2304,4.6080000000000005,95443166080664,95443166081975,1311,2.987643020594966,1.757437070938215
360,310,1,2304,4.6080000000000005,2304,4.6080000000000005,3045481794363,3045481795674,1311,2.987643020594966,1.757437070938215
360,320,1,2304,4.6080000000000005,2304,4.6080000000000005,829247013181,829247014492,1311,2.987643020594966,1.757437070938215
360,330,1,2304,4.6080000000000005,2304,4.6080000000000005,136099307582590,136099307583901,1311,2.987643020594966,1.757437070938215
360,340,1,2304,4.6080000000000005,2304,4.6080000000000005,143814697915260,143814697916581,1321,2.965026495079486,1.7441332323996972
360,350,1,2304,4.6080000000000005,2304,4.6080000000000005,271899825050662,271899825051982,1320,2.9672727272727273,1.7454545454545454
360,360,1,2304,4.6080000000000005,2304,4.6080000000000005,137756613668465,137756613669777,1312,2.9853658536585366,1.7560975609756098
360,370,1,2304,4.6080000000000005,2304,4.6080000000000005,269126325891362,269126325892674,1312,2.9853658536585366,1.7560975609756098
360,380,1,2304,4.6080000000000005,2304,4.6080000000000005,328980756710,328980758022,1312,2.9853658536585366,1.7560975609756098
360,390,1,2304,4.6080000000000005,2304,4.6080000000000005,66795768211694,66795768213006,1312,2.9853658536585366,1.7560975609756098
360,400,1,2304,4.6080000000000005,2304,4.6080000000000005,258144765579323,258144765580646,1323,2.9605442176870755,1.7414965986394557
360,410,1,2304,4.6080000000000005,2304,4.6080000000000005,238933158335520,238933158336841,1321,2.965026495079486,1.7441332323996972
360,420,1,2304,4.6080000000000005,2304,4.6080000000000005,279058914097470,279058914098791,1321,2.965026495079486,1.7441332323996972
360,430,1,2304,4.6080000000000005,2304,4.6080000000000005,278451790301385,278451790302706,1321,2.965026495079486,1.7441332323996972
360,440,1,2304,4.6080000000000005,2304,4.6080000000000005,103691651509176,103691651510487,1311,2.987643020594966,1.757437070938215
360,450,1,2304,4.6080000000000005,2304,4.6080000000000005,269127429476461,269127429477772,1311,2.987643020594966,1.757437070938215
370,300,1,2304,4.6080000000000005,2304,4.6080000000000005,193295334025697,193295334027007,1310,2.989923664122138,1.7587786259541984
370,310,1,2304,4.6080000000000005,2304,4.6080000000000005,254867770937704,254867770939015,1311,2.987643020594966,1.757437070938215
370,320,1,2304,4.6080000000000005,2304,4.6080000000000005,224297419367746,224297419369057,1311,2.987643020594966,1.757437070938215
370,330,1,2304,4.6080000000000005,2304,4.6080000000000005,281256180511832,281256180513144,1312,2.9853658536585366,1.7560975609756098
370,340,1,2304,4.6080000000000005,2304,4.6080000000000005,268062161179185,268062161180506,1321,2.965026495079486,1.7441332323996972
370,350,1,2304,4.6080000000000005,2304,4.6080000000000005,280921377771421,280921377772742,1321,2.965026495079486,1.7441332323996972
370,360,1,2304,4.6080000000000005,2304,4.6080000000000005,274643621899371,274643621900682,1311,2.987643020594966,1.757437070938215
370,370,1,2304,4.6080000000000005,2304,4.6080000000000005,270778763827839,270778763829150,1311,2.987643020594966,1.757437070938215
370,380,1,2304,4.6080000000000005,2304,4.6080000000000005,277944883277441,277944883278752,1311,2.987643020594966,1.757437070938215
370,390,1,2304,4.6080000000000005,2304,4.6080000000000005,273438322088636,273438322089948,1312,2.9853658536585366,1.7560975609756098
370,400,1,2304,4.6080000000000005,2304,4.6080000000000005,3023020136501,3023020137822,1321,2.965026495079486,1.7441332323996972
370,410,1,2304,4.6080000000000005,2304,4.6080000000000005,279561970216743,279561970218064,1321,2.965026495079486,1.7441332323996972
370,420,1,2304,4.6080000000000005,2304,4.6080000000000005,139692075300810,139692075302132,1322,2.962783661119516,1.7428139183055975
370,430,1,2304,4.6080000000000005,2304,4.6080000000000005,204994545890262,204994545891584,1322,2.962783661119516,1.7428139183055975
370,440,1,2304,4.6080000000000005,2304,4.6080000000000005,269667978236109,269667978237420,1311,2.987643020594966,1.757437070938215
370,450,1,2304,4.6080000000000005,2304,4.6080000000000005,208684090020203,208684090021514,1311,2.987643020594966,1.757437070938215
380,300,1,2304,4.6080000000000005,2304,4.6080000000000005,185607329026466,185607329027777,1311,2.987643020594966,1.757437070938215
380,310,1,2304,4.6080000000000005,2304,4.6080000000000005,2768138525517,2768138526827,1310,2.989923664122138,1.7587786259541984
380,320,1,2304,4.6080000000000005,2304,4.6080000000000005,854943992090,854943993401,1311,2.987643020594966,1.757437070938215
380,330,1,2304,4.6080000000000005,2304,4.6080000000000005,275430849380128,275430849381439,1311,2.987643020594966,1.757437070938215
380,340,1,2304,4.6080000000000005,2304,4.6080000000000005,281436655942047,281436655943368,1321,2.965026495079486,1.7441332323996972
380,350,1,2304,4.6080000000000005,2304,4.6080000000000005,257031392166691,257031392168014,1323,2.9605442176870755,1.7414965986394557
380,360,1,2304,4.6080000000000005,2304,4.6080000000000005,255928941653835,255928941655146,1311,2.987643020594966,1.757437070938215
380,370,1,2304,4.6080000000000005,2304,4.6080000000000005,828121528261,828121529573,1312,2.9853658536585366,1.7560975609756098
380,380,1,2304,4.6080000000000005,2304,4.6080000000000005,202860328746371,202860328747682,1311,2.987643020594966,1.757437070938215
380,390,1,2304,4.6080000000000005,2304,4.6080000000000005,273438067199894,273438067201206,1312,2.9853658536585366,1.7560975609756098
380,400,1,2304,4.6080000000000005,2304,4.6080000000000005,207494330572915,207494330574236,1321,2.965026495079486,1.7441332323996972
380,410,1,2304,4.6080000000000005,2304,4.6080000000000005,1923237798966,1923237800287,1321,2.965026495079486,1.7441332323996972
380,420,1,2304,4.6080000000000005,2304,4.6080000000000005,255967533044248,255967533045569,1321,2.965026495079486,1.7441332323996972
380,430,1,2304,4.6080000000000005,2304,4.6080000000000005,255932966223830,255932966225151,1321,2.965026495079486,1.7441332323996972
380,440,1,2304,4.6080000000000005,2304,4.6080000000000005,211607964146773,211607964148084,1311,2.987643020594966,1.757437070938215
380,450,1,2304,4.6080000000000005,2304,4.6080000000000005,850669651770,850669653081,1311,2.987643020594966,1.757437070938215
390,300,1,2304,4.6080000000000005,2304,4.6080000000000005,269105536079546,269105536080856,1310,2.989923664122138,1.7587786259541984
390,310,1,2304,4.6080000000000005,2304,4.6080000000000005,278924167126057,278924167127368,1311,2.987643020594966,1.757437070938215
390,320,1,2304,4.6080000000000005,2304,4.6080000000000005,264488329285738,264488329287048,1310,2.989923664122138,1.7587786259541984
390,330,1,2304,4.6080000000000005,2304,4.6080000000000005,139977141564267,139977141565577,1310,2.989923664122138,1.7587786259541984
390,340,1,2304,4.6080000000000005,2304,4.6080000000000005,786196032986,786196034306,1320,2.9672727272727273,1.7454545454545454
390,350,1,2304,4.6080000000000005,2304,4.6080000000000005,281122721235405,281122721236726,1321,2.965026495079486,1.7441332323996972
390,360,1,2304,4.6080000000000005,2304,4.6080000000000005,280155782901769,280155782903081,1312,2.9853658536585366,1.7560975609756098
390,370,1,2304,4.6080000000000005,2304,4.6080000000000005,268001963912588,268001963913900,1312,2.9853658536585366,1.7560975609756098
390,380,1,2304,4.6080000000000005,2304,4.6080000000000005,269015677451926,269015677453238,1312,2.9853658536585366,1.7560975609756098
390,390,1,2304,4.6080000000000005,2304,4.6080000000000005,243860012405144,243860012406456,1312,2.9853658536585366,1.7560975609756098
390,400,1,2304,4.6080000000000005,2304,4.6080000000000005,280152524842621,280152524843941,1320,2.9672727272727273,1.7454545454545454
390,410,1,2304,4.6080000000000005,2304,4.6080000000000005,279598376085841,279598376087161,1320,2.9672727272727273,1.7454545454545454
390,420,1,2304,4.6080000000000005,2304,4.6080000000000005,276811017824276,276811017825596,1320,2.9672727272727273,1.7454545454545454
390,430,1,2304,4.6080000000000005,2304,4.6080000000000005,275479668954704,275479668956027,1323,2.9605442176870755,1.7414965986394557
390,440,1,2304,4.6080000000000005,2304,4.6080000000000005,273259070986368,273259070987678,1310,2.989923664122138,1.7587786259541984
390,450,1,2304,4.6080000000000005,2304,4.6080000000000005,267940893521995,267940893523305,1310,2.989923664122138,1.7587786259541984
400,300,1,2304,4.6080000000000005,2304,4.6080000000000005,279050935703483,279050935704794,1311,2.987643020594966,1.757437070938215
400,310,1,2304,4.6080000000000005,2304,4.6080000000000005,863522397311,863522398621,1310,2.989923664122138,1.7587786259541984
400,320,1,2304,4.6080000000000005,2304,4.6080000000000005,205076532888016,205076532889326,1310,2.989923664122138,1.7587786259541984
400,330,1,2304,4.6080000000000005,2304,4.6080000000000005,274624451956716,274624451958027,1311,2.987643020594966,1.757437070938215
400,340,1,2304,4.6080000000000005,2304,4.6080000000000005,273516714864349,273516714865671,1322,2.962783661119516,1.7428139183055975
400,350,1,2304,4.6080000000000005,2304,4.6080000000000005,273464223808485,273464223809805,1320,2.9672727272727273,1.7454545454545454
400,360,1,2304,4.6080000000000005,2304,4.6080000000000005,242579600373039,242579600374351,1312,2.9853658536585366,1.7560975609756098
400,370,1,2304,4.6080000000000005,2304,4.6080000000000005,614614674876,614614676188,1312,2.9853658536585366,1.7560975609756098
400,380,1,2304,4.6080000000000005,2304,4.6080000000000005,273520996075469,273520996076781,1312,2.9853658536585366,1.7560975609756098
400,390,1,2304,4.6080000000000005,2304,4.6080000000000005,3041166359659,3041166360971,1312,2.9853658536585366,1.7560975609756098
400,400,1,2304,4.6080000000000005,2304,4.6080000000000005,278337945201007,278337945202326,1319,2.9695223654283556,1.7467778620166794
400,410,1,2304,4.6080000000000005,2304,4.6080000000000005,255641081865337,255641081866657,1320,2.9672727272727273,1.7454545454545454
400,420,1,2304,4.6080000000000005,2304,4.6080000000000005,1012279765304,1012279766625,1321,2.965026495079486,1.7441332323996972
400,430,1,2304,4.6080000000000005,2304,4.6080000000000005,3075492402251,3075492403572,1321,2.965026495079486,1.7441332323996972
400,440,1,2304,4.6080000000000005,2304,4.6080000000000005,279052511795840,279052511797151,1311,2.987643020594966,1.757437070938215
400,450,1,2304,4.6080000000000005,2304,4.6080000000000005,254855069266449,254855069267760,1311,2.987643020594966,1.757437070938215
410,300,1,2304,4.6080000000000005,2304,4.6080000000000005,138723457538748,138723457540058,1310,2.989923664122138,1.7587786259541984
410,310,1,2304,4.6080000000000005,2304,4.6080000000000005,269127313391148,269127313392458,1310,2.989923664122138,1.7587786259541984
410,320,1,2304,4.6080000000000005,2304,4.6080000000000005,254812204765775,254812204767085,1310,2.989923664122138,1.7587786259541984
410,330,1,2304,4.6080000000000005,2304,4.6080000000000005,281243500247270,281243500248580,1310,2.989923664122138,1.7587786259541984
